Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date,ProductID,CropName
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,400.0,Trans-Nzoia,2026-02-09,128,Product-128
Tree tomato,-,-,-,Kibuye,-,120.00/Kg,,Kisumu,2026-02-08,128,Product-128
Tree tomato,-,-,-,Kibuye,-,120.00/Kg,,Kisumu,2026-02-08,128,Product-128
Tree tomato,-,-,-,Makutano Embu,120.00/Kg,160.00/Kg,,Embu,2026-02-07,128,Product-128
Tree tomato,-,-,-,Makutano Kirinyaga,120.00/Kg,160.00/Kg,420.0,Kirinyaga,2026-02-07,128,Product-128
Tree tomato,-,-,-,Kangeta,90.00/Kg,100.00/Kg,15.0,Meru,2026-02-06,128,Product-128
Tree tomato,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,210.0,Kirinyaga,2026-02-04,128,Product-128
Tree tomato,-,-,-,Mukuyu Market,-,120.00/Kg,,Muranga,2026-02-04,128,Product-128
Tree tomato,-,-,-,Kerugoya,130.00/Kg,220.00/Kg,250.0,Kirinyaga,2026-02-03,128,Product-128
Tree tomato,-,-,-,Kibuye,-,150.00/Kg,,Kisumu,2026-02-01,128,Product-128
Tree tomato,-,-,-,Makutano Embu,100.00/Kg,150.00/Kg,,Embu,2026-01-31,128,Product-128
Tree tomato,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,250.0,Kirinyaga,2026-01-31,128,Product-128
Tree tomato,-,-,-,Makutano Kirinyaga,100.00/Kg,150.00/Kg,430.0,Kirinyaga,2026-01-31,128,Product-128
Tree tomato,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-31,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-30,128,Product-128
Tree tomato,-,-,-,Kutus,140.00/Kg,180.00/Kg,,Kirinyaga,2026-01-29,128,Product-128
Tree tomato,-,-,-,Kerugoya,120.00/Kg,250.00/Kg,250.0,Kirinyaga,2026-01-29,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-29,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-28,128,Product-128
Tree tomato,-,-,-,Kerugoya,180.00/Kg,250.00/Kg,250.0,Kirinyaga,2026-01-27,128,Product-128
Tree tomato,-,-,-,Bondeni,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-27,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-27,128,Product-128
Tree tomato,-,-,-,Ngurubani Market,70.00/Kg,100.00/Kg,185.0,Kirinyaga,2026-01-26,128,Product-128
Tree tomato,-,-,-,Kutus,140.00/Kg,160.00/Kg,,Kirinyaga,2026-01-26,128,Product-128
Tree tomato,-,-,-,Kibuye,-,150.00/Kg,,Kisumu,2026-01-25,128,Product-128
Tree tomato,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-24,128,Product-128
Tree tomato,-,-,-,Kerugoya,180.00/Kg,250.00/Kg,250.0,Kirinyaga,2026-01-23,128,Product-128
Tree tomato,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,350.0,Kirinyaga,2026-01-23,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-23,128,Product-128
Tree tomato,-,-,-,Kutus,140.00/Kg,160.00/Kg,,Kirinyaga,2026-01-22,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-22,128,Product-128
Tree tomato,-,-,-,Mukuyu Market,-,120.00/Kg,,Muranga,2026-01-21,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-21,128,Product-128
Tree tomato,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,150.0,Kirinyaga,2026-01-20,128,Product-128
Tree tomato,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-20,128,Product-128
Tree tomato,-,-,-,Bondeni,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-20,128,Product-128
Tree tomato,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-20,128,Product-128
Tree tomato,-,-,-,Kerugoya,120.00/Kg,220.00/Kg,250.0,Kirinyaga,2026-01-19,128,Product-128
Tree tomato,-,-,-,Kabati - Muranga,70.00/Kg,10.00/Kg,,Muranga,2026-01-16,128,Product-128
Tree tomato,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-14,128,Product-128
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-02-11,129,Product-129
Pepino melon,-,-,-,Bondeni,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-02-10,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-02-09,129,Product-129
Pepino melon,-,-,-,Makutano Embu,70.00/Kg,100.00/Kg,,Embu,2026-02-07,129,Product-129
Pepino melon,-,-,-,Makutano Kirinyaga,70.00/Kg,100.00/Kg,230.0,Kirinyaga,2026-02-07,129,Product-129
Pepino melon,-,-,-,Kagio,25.00/Kg,40.00/Kg,150.0,Kirinyaga,2026-02-05,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-30,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-29,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-28,129,Product-129
Pepino melon,-,-,-,Makutano Kirinyaga,80.00/Kg,100.00/Kg,140.0,Kirinyaga,2026-01-28,129,Product-129
Pepino melon,-,-,-,Bondeni,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-27,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,400.0,Trans-Nzoia,2026-01-27,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-23,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-22,129,Product-129
Pepino melon,-,-,-,Makutano Kirinyaga,80.00/Kg,100.00/Kg,180.0,Kirinyaga,2026-01-22,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-21,129,Product-129
Pepino melon,-,-,-,Bondeni,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-20,129,Product-129
Pepino melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-20,129,Product-129
Thorn melon,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,250.0,Kirinyaga,2026-02-11,130,Product-130
Thorn melon,-,-,-,Mukuyu Market,50.00/Kg,100.00/Kg,,Muranga,2026-02-11,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,200.0,Trans-Nzoia,2026-02-11,130,Product-130
Thorn melon,-,-,-,Kerugoya,30.00/Kg,60.00/Kg,150.0,Kirinyaga,2026-02-10,130,Product-130
Thorn melon,-,-,-,Bondeni,60.00/Kg,80.00/Kg,200.0,Trans-Nzoia,2026-02-10,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,300.0,Trans-Nzoia,2026-02-10,130,Product-130
Thorn melon,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,230.0,Kirinyaga,2026-02-09,130,Product-130
Thorn melon,-,-,-,Kabati - Muranga,30.00/Kg,60.00/Kg,,Muranga,2026-02-09,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-02-09,130,Product-130
Thorn melon,-,-,-,Kibuye,-,100.00/Kg,,Kisumu,2026-02-08,130,Product-130
Thorn melon,-,-,-,Makutano Embu,30.00/Kg,60.00/Kg,,Embu,2026-02-07,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,30.00/Kg,60.00/Kg,320.0,Kirinyaga,2026-02-07,130,Product-130
Thorn melon,-,-,-,Ngurubani Market,50.00/Kg,70.00/Kg,200.0,Kirinyaga,2026-02-06,130,Product-130
Thorn melon,-,-,-,Mumias,-,83.33/Kg,,Kakamega,2026-02-06,130,Product-130
Thorn melon,-,-,-,Gakoromone,20.00/Kg,30.00/Kg,250.0,Meru,2026-02-06,130,Product-130
Thorn melon,-,-,-,Kagio,10.00/Kg,15.00/Kg,1000.0,Kirinyaga,2026-02-05,130,Product-130
Thorn melon,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,250.0,Kirinyaga,2026-02-04,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,40.00/Kg,60.00/Kg,650.0,Kirinyaga,2026-02-04,130,Product-130
Thorn melon,-,-,-,Mukuyu Market,80.00/Kg,100.00/Kg,,Muranga,2026-02-04,130,Product-130
Thorn melon,-,-,-,Kerugoya,25.00/Kg,60.00/Kg,160.0,Kirinyaga,2026-02-03,130,Product-130
Thorn melon,-,-,-,Holo,-,150.00/Kg,,Kisumu,2026-02-03,130,Product-130
Thorn melon,-,-,-,Makutano Embu,40.00/Kg,65.00/Kg,,Embu,2026-01-31,130,Product-130
Thorn melon,-,-,-,Ngurubani Market,80.00/Kg,100.00/Kg,210.0,Kirinyaga,2026-01-31,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,40.00/Kg,65.00/Kg,350.0,Kirinyaga,2026-01-31,130,Product-130
Thorn melon,-,-,-,Kabati - Muranga,-,60.00/Kg,,Muranga,2026-01-31,130,Product-130
Thorn melon,-,-,-,Mumias,-,83.33/Kg,,Kakamega,2026-01-30,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-30,130,Product-130
Thorn melon,-,-,-,Kutus,15.00/Kg,25.00/Kg,800.0,Kirinyaga,2026-01-29,130,Product-130
Thorn melon,-,-,-,Kerugoya,25.00/Kg,60.00/Kg,160.0,Kirinyaga,2026-01-29,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,250.0,Trans-Nzoia,2026-01-29,130,Product-130
Thorn melon,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-29,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-28,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,30.00/Kg,50.00/Kg,600.0,Kirinyaga,2026-01-28,130,Product-130
Thorn melon,-,-,-,Kerugoya,25.00/Kg,60.00/Kg,150.0,Kirinyaga,2026-01-27,130,Product-130
Thorn melon,-,-,-,Holo,-,150.00/Kg,,Kisumu,2026-01-27,130,Product-130
Thorn melon,-,-,-,Bondeni,60.00/Kg,80.00/Kg,200.0,Trans-Nzoia,2026-01-27,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,300.0,Trans-Nzoia,2026-01-27,130,Product-130
Thorn melon,-,-,-,Kutus,30.00/Kg,40.00/Kg,,Kirinyaga,2026-01-26,130,Product-130
Thorn melon,-,-,-,Makutano Embu,15.00/Kg,30.00/Kg,,Embu,2026-01-24,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,15.00/Kg,30.00/Kg,320.0,Kirinyaga,2026-01-24,130,Product-130
Thorn melon,-,-,-,Kabati - Muranga,-,60.00/Kg,,Muranga,2026-01-24,130,Product-130
Thorn melon,-,-,-,Kerugoya,30.00/Kg,60.00/Kg,150.0,Kirinyaga,2026-01-23,130,Product-130
Thorn melon,-,-,-,Ngurubani Market,50.00/Kg,70.00/Kg,200.0,Kirinyaga,2026-01-23,130,Product-130
Thorn melon,-,-,-,Gakoromone,25.00/Kg,30.00/Kg,100.0,Meru,2026-01-23,130,Product-130
Thorn melon,-,-,-,Mumias,-,166.67/Kg,,Kakamega,2026-01-23,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,200.0,Trans-Nzoia,2026-01-23,130,Product-130
Thorn melon,-,-,-,Kutus,25.00/Kg,35.00/Kg,,Kirinyaga,2026-01-22,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,400.0,Trans-Nzoia,2026-01-22,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,40.00/Kg,60.00/Kg,600.0,Kirinyaga,2026-01-22,130,Product-130
Thorn melon,-,-,-,Mukuyu Market,-,80.00/Kg,,Muranga,2026-01-21,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,90.00/Kg,300.0,Trans-Nzoia,2026-01-21,130,Product-130
Thorn melon,-,-,-,Ngurubani Market,80.00/Kg,100.00/Kg,1580.0,Kirinyaga,2026-01-20,130,Product-130
Thorn melon,-,-,-,Kabati - Muranga,-,60.00/Kg,,Muranga,2026-01-20,130,Product-130
Thorn melon,-,-,-,Bondeni,60.00/Kg,80.00/Kg,200.0,Trans-Nzoia,2026-01-20,130,Product-130
Thorn melon,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,300.0,Trans-Nzoia,2026-01-20,130,Product-130
Thorn melon,-,-,-,Kerugoya,25.00/Kg,60.00/Kg,150.0,Kirinyaga,2026-01-19,130,Product-130
Thorn melon,-,-,-,Makutano Embu,40.00/Kg,60.00/Kg,,Embu,2026-01-17,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,40.00/Kg,60.00/Kg,400.0,Kirinyaga,2026-01-17,130,Product-130
Thorn melon,-,-,-,Kagio,15.00/Kg,25.00/Kg,1200.0,Kirinyaga,2026-01-16,130,Product-130
Thorn melon,-,-,-,Gakoromone,30.00/Kg,35.00/Kg,200.0,Meru,2026-01-16,130,Product-130
Thorn melon,-,-,-,Kabati - Muranga,45.00/Kg,60.00/Kg,,Muranga,2026-01-16,130,Product-130
Thorn melon,-,-,-,Kerugoya,30.00/Kg,60.00/Kg,150.0,Kirinyaga,2026-01-15,130,Product-130
Thorn melon,-,-,-,Makutano Kirinyaga,30.00/Kg,50.00/Kg,550.0,Kirinyaga,2026-01-14,130,Product-130
Thorn melon,-,-,-,Kabati - Muranga,-,60.00/Kg,,Muranga,2026-01-14,130,Product-130
Yam,-,-,-,Kabati - Muranga,80.00/Kg,100.00/Kg,,Muranga,2026-02-09,131,Product-131
Yam,-,-,-,Kagio,100.00/Kg,150.00/Kg,200.0,Kirinyaga,2026-02-09,131,Product-131
Yam,-,-,-,Kitale Municipality Market,70.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-02-09,131,Product-131
Yam,-,-,-,Makutano Embu,110.00/Kg,150.00/Kg,,Embu,2026-02-07,131,Product-131
Yam,-,-,-,Makutano Kirinyaga,110.00/Kg,150.00/Kg,140.0,Kirinyaga,2026-02-07,131,Product-131
Yam,-,-,-,Makutano Embu,100.00/Kg,140.00/Kg,,Embu,2026-01-31,131,Product-131
Yam,-,-,-,Makutano Kirinyaga,100.00/Kg,140.00/Kg,240.0,Kirinyaga,2026-01-31,131,Product-131
Yam,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-31,131,Product-131
Yam,-,-,-,Kagio,100.00/Kg,160.00/Kg,100.0,Kirinyaga,2026-01-30,131,Product-131
Yam,-,-,-,Kitale Municipality Market,80.00/Kg,120.00/Kg,200.0,Trans-Nzoia,2026-01-29,131,Product-131
Yam,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-29,131,Product-131
Yam,-,-,-,Kitale Municipality Market,80.00/Kg,100.00/Kg,100.0,Trans-Nzoia,2026-01-28,131,Product-131
Yam,-,-,-,Kitale Municipality Market,80.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-22,131,Product-131
Yam,-,-,-,Makutano Kirinyaga,90.00/Kg,120.00/Kg,480.0,Kirinyaga,2026-01-22,131,Product-131
Yam,-,-,-,Kabati - Muranga,-,100.00/Kg,,Muranga,2026-01-20,131,Product-131
Yam,-,-,-,Bondeni,80.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-20,131,Product-131
Yam,-,-,-,Kabati - Muranga,80.00/Kg,100.00/Kg,,Muranga,2026-01-14,131,Product-131
Cow Milk(At collection point),-,-,-,Ngundune,70.00/Lt,80.00/Lt,250.0,Meru,2026-02-10,133,Product-133
Cow Milk(At collection point),-,-,-,Holo,-,80.00/Lt,,Kisumu,2026-02-10,133,Product-133
Cow Milk(At collection point),-,-,-,Kabati - Muranga,45.00/Lt,70.00/Lt,,Muranga,2026-02-09,133,Product-133
Cow Milk(At collection point),-,-,-,Kibuye,-,70.00/Lt,,Kisumu,2026-02-08,133,Product-133
Cow Milk(At collection point),-,-,-,Muhoroni,70.00/Lt,80.00/Lt,2000.0,Kisumu,2026-02-08,133,Product-133
Cow Milk(At collection point),-,-,-,Katito,60.00/Lt,75.00/Lt,1500.0,Kisumu,2026-02-05,133,Product-133
Cow Milk(At collection point),-,-,-,Holo,-,80.00/Lt,,Kisumu,2026-02-03,133,Product-133
Cow Milk(At collection point),-,-,-,Ngundune,70.00/Lt,80.00/Lt,350.0,Meru,2026-02-03,133,Product-133
Cow Milk(At collection point),-,-,-,Kibuye,-,70.00/Lt,,Kisumu,2026-02-01,133,Product-133
Cow Milk(At collection point),-,-,-,Muhoroni,70.00/Lt,80.00/Lt,2000.0,Kisumu,2026-02-01,133,Product-133
Cow Milk(At collection point),-,-,-,Kagio,45.00/Lt,60.00/Lt,,Kirinyaga,2026-01-30,133,Product-133
Cow Milk(At collection point),-,-,-,Wundanyi,65.00/Lt,80.00/Lt,1000.0,Taita-Taveta,2026-01-30,133,Product-133
Cow Milk(At collection point),-,-,-,Katito,60.00/Lt,75.00/Lt,2500.0,Kisumu,2026-01-29,133,Product-133
Cow Milk(At collection point),-,-,-,Holo,-,80.00/Lt,,Kisumu,2026-01-27,133,Product-133
Cow Milk(At collection point),-,-,-,Ngundune,70.00/Lt,80.00/Lt,250.0,Meru,2026-01-27,133,Product-133
Cow Milk(At collection point),-,-,-,Muhoroni,70.00/Lt,80.00/Lt,2000.0,Kisumu,2026-01-25,133,Product-133
Cow Milk(At collection point),-,-,-,Kibuye,-,70.00/Lt,,Kisumu,2026-01-25,133,Product-133
Cow Milk(At collection point),-,-,-,Katito,60.00/Lt,75.00/Lt,1500.0,Kisumu,2026-01-22,133,Product-133
Cow Milk(At collection point),-,-,-,Kabati - Muranga,45.00/Lt,70.00/Lt,,Muranga,2026-01-20,133,Product-133
Cow Milk(At collection point),-,-,-,Ngundune,70.00/Lt,80.00/Lt,350.0,Meru,2026-01-20,133,Product-133
Cow Milk(At collection point),-,-,-,Kabati - Muranga,45.00/Lt,70.00/Lt,,Muranga,2026-01-16,133,Product-133
Cow Milk(At collection point),-,-,-,Ngundune,70.00/Lt,80.00/Lt,350.0,Meru,2026-01-15,133,Product-133
Cow Milk(At collection point),-,-,-,Mukuyu Market,-,45.00/Lt,,Muranga,2026-01-14,133,Product-133
Cattle,Zebu,Grade 2,Female,Makunga Market,26000.00/Head,-,11.0,Kakamega,2026-02-11,140,Product-140
Cattle,Zebu,Grade 3,Male,Makunga Market,17000.00/Head,-,6.0,Kakamega,2026-02-11,140,Product-140
Cattle,Zebu,Grade 2,Male,Makunga Market,24500.00/Head,-,14.0,Kakamega,2026-02-11,140,Product-140
Cattle,Zebu,Grade 3,Female,Makunga Market,32000.00/Head,-,7.0,Kakamega,2026-02-11,140,Product-140
Cattle,Zebu,Grade 2,Female,Makunga Market,37000.00/Head,-,12.0,Kakamega,2026-02-11,140,Product-140
Cattle,Zebu,Grade 2,Male,Makunga Market,38000.00/Head,-,13.0,Kakamega,2026-02-11,140,Product-140
Cattle,Zebu,Grade 3,Male,Makunga Market,42000.00/Head,-,7.0,Kakamega,2026-02-11,140,Product-140
Cattle,Zebu,Grade 2,Male,Makunga Market,58000.00/Head,-,11.0,Kakamega,2026-02-11,140,Product-140
Cattle,Ayrshire,Grade 2,Female,Makunga Market,31000.00/Head,-,3.0,Kakamega,2026-02-11,140,Product-140
Cattle,Exotic,Grade 2,Male,Makunga Market,62000.00/Head,-,6.0,Kakamega,2026-02-11,140,Product-140
Cattle,Friesian,Grade 2,Female,Makunga Market,52000.00/Head,-,3.0,Kakamega,2026-02-11,140,Product-140
Cattle,Ayrshire,Grade 2,Female,Makunga Market,43000.00/Head,-,3.0,Kakamega,2026-02-11,140,Product-140
Cattle,Ayrshire,Grade 2,Female,Makunga Market,58000.00/Head,-,3.0,Kakamega,2026-02-11,140,Product-140
Cattle,Ayrshire,Grade 2,Male,Makunga Market,68000.00/Head,-,2.0,Kakamega,2026-02-11,140,Product-140
Cattle,Mixed,Grade 3,Male,Holo,38000.00/Head,-,,Kisumu,2026-02-10,140,Product-140
Cattle,Boran,Grade 3,Castrate,Ngundune,75000.00/Head,-,30.0,Meru,2026-02-10,140,Product-140
Cattle,Boran,Grade 3,Male,Ngundune,45000.00/Head,-,100.0,Meru,2026-02-10,140,Product-140
Cattle,Mixed,Grade 3,Male,Ngundune,5000.00/Head,-,60.0,Meru,2026-02-10,140,Product-140
Cattle,Boran,Grade 3,Male,Ngundune,98000.00/Head,-,100.0,Meru,2026-02-10,140,Product-140
Cattle,Boran,Grade 3,Female,Ngundune,85000.00/Head,-,50.0,Meru,2026-02-10,140,Product-140
Cattle,Boran,Grade 2,Male,Ngundune,120000.00/Head,-,150.0,Meru,2026-02-10,140,Product-140
Cattle,Mixed,Grade 2,Female,Nambacha Market,60000.00/Head,-,200.0,Kakamega,2026-02-09,140,Product-140
Cattle,Mixed,Grade 2,Male,Nambacha Market,65000.00/Head,-,250.0,Kakamega,2026-02-09,140,Product-140
Cattle,Mixed,Grade 3,Female,Malimili Livestock Market,24000.00/Head,-,24.0,Kakamega,2026-02-06,140,Product-140
Cattle,Mixed,Grade 3,Male,Malimili Livestock Market,20000.00/Head,-,22.0,Kakamega,2026-02-06,140,Product-140
Cattle,Mixed,Grade 3,Male,Malimili Livestock Market,37000.00/Head,-,23.0,Kakamega,2026-02-06,140,Product-140
Cattle,Mixed,Grade 3,Female,Malimili Livestock Market,55000.00/Head,-,27.0,Kakamega,2026-02-06,140,Product-140
Cattle,Mixed,Grade 3,Male,Malimili Livestock Market,50000.00/Head,-,24.0,Kakamega,2026-02-06,140,Product-140
Cattle,Ayrshire,Grade 3,Male,Malimili Livestock Market,25000.00/Head,-,21.0,Kakamega,2026-02-06,140,Product-140
Cattle,Ayrshire,Grade 3,Female,Malimili Livestock Market,28000.00/Head,-,25.0,Kakamega,2026-02-06,140,Product-140
Cattle,Ayrshire,Grade 3,Female,Malimili Livestock Market,43000.00/Head,-,18.0,Kakamega,2026-02-06,140,Product-140
Cattle,Ayrshire,Grade 3,Male,Malimili Livestock Market,40000.00/Head,-,20.0,Kakamega,2026-02-06,140,Product-140
Cattle,Ayrshire,Grade 3,Female,Malimili Livestock Market,62000.00/Head,-,17.0,Kakamega,2026-02-06,140,Product-140
Cattle,Ayrshire,Grade 3,Male,Malimili Livestock Market,57000.00/Head,-,11.0,Kakamega,2026-02-06,140,Product-140
Cattle,Zebu,Grade 3,Female,Katito,18300.00/Head,-,720.0,Kisumu,2026-02-05,140,Product-140
Cattle,Zebu,Grade 3,Female,Katito,32000.00/Head,-,680.0,Kisumu,2026-02-05,140,Product-140
Cattle,Zebu,Grade 3,Male,Katito,22500.00/Head,-,840.0,Kisumu,2026-02-05,140,Product-140
Cattle,Zebu,Grade 3,Male,Katito,36000.00/Head,-,540.0,Kisumu,2026-02-05,140,Product-140
Cattle,Mixed,Grade 2,Female,Lubao Livestock Market,60000.00/Head,-,150.0,Kakamega,2026-02-05,140,Product-140
Cattle,Mixed,Grade 2,Male,Lubao Livestock Market,70000.00/Head,-,300.0,Kakamega,2026-02-05,140,Product-140
Cattle,Zebu,Grade 2,Female,Makunga Market,23000.00/Head,-,21.0,Kakamega,2026-02-04,140,Product-140
Cattle,Zebu,Grade 2,Female,Makunga Market,36000.00/Head,-,16.0,Kakamega,2026-02-04,140,Product-140
Cattle,Zebu,Grade 2,Female,Makunga Market,46000.00/Head,-,11.0,Kakamega,2026-02-04,140,Product-140
Cattle,Zebu,Grade 2,Male,Makunga Market,39000.00/Head,-,11.0,Kakamega,2026-02-04,140,Product-140
Cattle,Zebu,Grade 2,Male,Makunga Market,24000.00/Head,-,11.0,Kakamega,2026-02-04,140,Product-140
Cattle,Mixed,Grade 2,Female,Makunga Market,52000.00/Head,-,16.0,Kakamega,2026-02-04,140,Product-140
Cattle,Zebu,Grade 2,Male,Makunga Market,52000.00/Head,-,13.0,Kakamega,2026-02-04,140,Product-140
Cattle,Mixed,Grade 2,Male,Makunga Market,62000.00/Head,-,8.0,Kakamega,2026-02-04,140,Product-140
Cattle,Friesian,Grade 2,Male,Makunga Market,56000.00/Head,-,1.0,Kakamega,2026-02-04,140,Product-140
Cattle,Ayrshire,Grade 3,Male,Makunga Market,52000.00/Head,-,1.0,Kakamega,2026-02-04,140,Product-140
Cattle,Ayrshire,Grade 2,Female,Makunga Market,55000.00/Head,-,3.0,Kakamega,2026-02-04,140,Product-140
Cattle,Mixed,Grade 3,Male,Holo,38000.00/Head,-,,Kisumu,2026-02-03,140,Product-140
Cattle,Mixed,Grade 3,Male,Holo,38000.00/Head,-,,Kisumu,2026-02-03,140,Product-140
Cattle,Boran,Grade 3,Male,Ngundune,60000.00/Head,-,50.0,Meru,2026-02-03,140,Product-140
Cattle,Other,Grade 4,Male,Ngundune,35000.00/Head,-,45.0,Meru,2026-02-03,140,Product-140
Cattle,Boran,Grade 2,Castrate,Ngundune,90000.00/Head,-,15.0,Meru,2026-02-03,140,Product-140
Cattle,Boran,Grade 3,Male,Ngundune,28000.00/Head,-,25.0,Meru,2026-02-03,140,Product-140
Cattle,Boran,Grade 3,Female,Ngundune,60000.00/Head,-,25.0,Meru,2026-02-03,140,Product-140
Cattle,Boran,Grade 3,Male,Ngundune,75000.00/Head,-,60.0,Meru,2026-02-03,140,Product-140
Cattle,Friesian,Grade 2,Female,Kapkwen,70000.00/Head,-,100.0,Bomet,2026-02-03,140,Product-140
Cattle,Friesian,Grade 2,Male,Kapkwen,69000.00/Head,-,99.0,Bomet,2026-02-03,140,Product-140
Cattle,Ayrshire,Grade 2,Female,Kapkwen,67000.00/Head,-,96.0,Bomet,2026-02-03,140,Product-140
Cattle,Ayrshire,Grade 2,Male,Kapkwen,68000.00/Head,-,103.0,Bomet,2026-02-03,140,Product-140
Cattle,Mixed,Grade 2,Female,Chumvini Livestock Market,35000.00/Head,-,3.0,Taita-Taveta,2026-02-03,140,Product-140
Cattle,Mixed,Grade 2,Female,Nambacha Market,-,-,60000.0,Kakamega,2026-02-02,140,Product-140
Cattle,Mixed,Grade 2,Male,Nambacha Market,65000.00/Head,-,300.0,Kakamega,2026-02-02,140,Product-140
Cattle,Mixed,Grade 2,Female,Kisasi,30000.00/Head,-,,Kitui,2026-01-30,140,Product-140
